     1    0.20944E-01    0.89201E-01
     2    0.41888E-01    0.74854E+00
     3    0.62832E-01    0.19869E+01
     4    0.83776E-01    0.34301E+01
     5    0.10472E+00    0.40404E+01
     6    0.12566E+00    0.53229E+01
     7    0.14661E+00    0.63836E+01
     8    0.16755E+00    0.72272E+01
     9    0.18850E+00    0.79113E+01
    10    0.20944E+00    0.85603E+01
    11    0.23038E+00    0.10158E+02
    12    0.25133E+00    0.10905E+02
    13    0.27227E+00    0.12091E+02
    14    0.29322E+00    0.12351E+02
    15    0.31416E+00    0.14095E+02
    16    0.33510E+00    0.14643E+02
    17    0.35605E+00    0.15622E+02
    18    0.37699E+00    0.16673E+02
    19    0.39794E+00    0.17922E+02
    20    0.41888E+00    0.19002E+02
    21    0.43982E+00    0.19392E+02
    22    0.46077E+00    0.21401E+02
    23    0.48171E+00    0.21971E+02
    24    0.50265E+00    0.23872E+02
    25    0.52360E+00    0.24154E+02
    26    0.54454E+00    0.25139E+02
    27    0.56549E+00    0.27251E+02
    28    0.58643E+00    0.26991E+02
    29    0.60737E+00    0.28077E+02
    30    0.62832E+00    0.29480E+02
    31    0.64926E+00    0.30717E+02
    32    0.67021E+00    0.31743E+02
    33    0.69115E+00    0.32005E+02
    34    0.71209E+00    0.33855E+02
    35    0.73304E+00    0.35372E+02
    36    0.75398E+00    0.35533E+02
    37    0.77493E+00    0.36756E+02
    38    0.79587E+00    0.37108E+02
    39    0.81681E+00    0.38214E+02
    40    0.83776E+00    0.39235E+02
    41    0.85870E+00    0.39822E+02
    42    0.87965E+00    0.41008E+02
    43    0.90059E+00    0.40591E+02
    44    0.92153E+00    0.42551E+02
    45    0.94248E+00    0.42770E+02
    46    0.96342E+00    0.43609E+02
    47    0.98437E+00    0.43734E+02
    48    0.10053E+01    0.44436E+02
    49    0.10263E+01    0.45759E+02
    50    0.10472E+01    0.45845E+02
    51    0.10681E+01    0.46984E+02
    52    0.10891E+01    0.47151E+02
    53    0.11100E+01    0.47910E+02
    54    0.11310E+01    0.48585E+02
    55    0.11519E+01    0.47990E+02
    56    0.11729E+01    0.48756E+02
    57    0.11938E+01    0.48938E+02
    58    0.12147E+01    0.49311E+02
    59    0.12357E+01    0.49456E+02
    60    0.12566E+01    0.49938E+02
    61    0.12776E+01    0.50154E+02
    62    0.12985E+01    0.50492E+02
    63    0.13195E+01    0.50575E+02
    64    0.13404E+01    0.50503E+02
    65    0.13614E+01    0.51369E+02
    66    0.13823E+01    0.51002E+02
    67    0.14032E+01    0.51747E+02
    68    0.14242E+01    0.52677E+02
    69    0.14451E+01    0.51938E+02
    70    0.14661E+01    0.52229E+02
    71    0.14870E+01    0.52090E+02
    72    0.15080E+01    0.52353E+02
    73    0.15289E+01    0.52249E+02
    74    0.15499E+01    0.52158E+02
    75    0.15708E+01    0.52380E+02
    76    0.15917E+01    0.52301E+02
    77    0.16127E+01    0.52309E+02
    78    0.16336E+01    0.53050E+02
    79    0.16546E+01    0.52696E+02
    80    0.16755E+01    0.52989E+02
    81    0.16965E+01    0.52690E+02
    82    0.17174E+01    0.52742E+02
    83    0.17383E+01    0.52478E+02
    84    0.17593E+01    0.52603E+02
    85    0.17802E+01    0.52626E+02
    86    0.18012E+01    0.52920E+02
    87    0.18221E+01    0.52865E+02
    88    0.18431E+01    0.52949E+02
    89    0.18640E+01    0.52921E+02
    90    0.18850E+01    0.52937E+02
    91    0.19059E+01    0.52617E+02
    92    0.19268E+01    0.52696E+02
    93    0.19478E+01    0.53161E+02
    94    0.19687E+01    0.52927E+02
    95    0.19897E+01    0.53309E+02
    96    0.20106E+01    0.52600E+02
    97    0.20316E+01    0.53122E+02
    98    0.20525E+01    0.52842E+02
    99    0.20735E+01    0.53147E+02
   100    0.20944E+01    0.53433E+02
   101    0.21153E+01    0.53043E+02
   102    0.21363E+01    0.53353E+02
   103    0.21572E+01    0.52900E+02
   104    0.21782E+01    0.53121E+02
   105    0.21991E+01    0.53483E+02
   106    0.22201E+01    0.53458E+02
   107    0.22410E+01    0.53330E+02
   108    0.22619E+01    0.53870E+02
   109    0.22829E+01    0.53919E+02
   110    0.23038E+01    0.53874E+02
   111    0.23248E+01    0.54251E+02
   112    0.23457E+01    0.53699E+02
   113    0.23667E+01    0.54189E+02
   114    0.23876E+01    0.54341E+02
   115    0.24086E+01    0.54456E+02
   116    0.24295E+01    0.54962E+02
   117    0.24504E+01    0.55135E+02
   118    0.24714E+01    0.55372E+02
   119    0.24923E+01    0.55309E+02
   120    0.25133E+01    0.55407E+02
   121    0.25342E+01    0.56000E+02
   122    0.25552E+01    0.56268E+02
   123    0.25761E+01    0.56536E+02
   124    0.25970E+01    0.56626E+02
   125    0.26180E+01    0.56481E+02
   126    0.26389E+01    0.57288E+02
   127    0.26599E+01    0.57802E+02
